date,tavg_f,tmin_f,tmax_f,Location
736695,56.120000000000005,46.04,69.98,Anaheim
736696,60.8,51.08,78.98,Anaheim
736697,61.34,51.08,73.94,Anaheim
736698,62.06,50.0,77.0,Anaheim
736699,62.24,51.980000000000004,75.02,Anaheim
736700,62.42,57.019999999999996,69.98,Anaheim
736701,62.78,57.019999999999996,71.96000000000001,Anaheim
736702,63.14,60.980000000000004,69.08000000000001,Anaheim
736703,57.56,53.06,64.03999999999999,Anaheim
736704,57.019999999999996,51.08,64.94,Anaheim
736705,57.74,48.019999999999996,71.06,Anaheim
736706,59.0,48.019999999999996,73.94,Anaheim
736707,68.36,48.92,86.0,Anaheim
736708,69.25999999999999,55.94,82.94,Anaheim
736709,60.8,48.92,73.03999999999999,Anaheim
736710,59.900000000000006,51.980000000000004,71.06,Anaheim
736711,61.88,50.0,77.0,Anaheim
736712,62.6,51.08,73.94,Anaheim
736713,59.0,53.96,64.03999999999999,Anaheim
736714,55.76,44.96,64.03999999999999,Anaheim
736715,52.16,39.019999999999996,64.94,Anaheim
736716,54.68,39.92,69.98,Anaheim
736717,59.18,41.0,78.08000000000001,Anaheim
736718,61.16,44.96,77.0,Anaheim
736719,53.96,44.96,62.96,Anaheim
736720,54.5,42.08,69.08000000000001,Anaheim
736721,58.28,42.980000000000004,77.0,Anaheim
736722,68.9,46.94,89.06,Anaheim
736723,75.2,57.019999999999996,89.06,Anaheim
736724,66.38,55.94,82.94,Anaheim
736725,63.14,51.08,78.08000000000001,Anaheim
736726,62.24,48.92,80.06,Anaheim
736727,64.03999999999999,48.92,82.03999999999999,Anaheim
736728,64.03999999999999,48.92,82.94,Anaheim
736729,63.68000000000001,50.0,80.96000000000001,Anaheim
736730,60.620000000000005,51.08,73.94,Anaheim
736731,59.540000000000006,53.96,73.03999999999999,Anaheim
736732,64.4,48.92,87.08000000000001,Anaheim
736733,65.84,48.019999999999996,86.0,Anaheim
736734,59.72,50.0,71.96000000000001,Anaheim
736735,59.72,53.96,64.94,Anaheim
736736,59.72,48.92,73.03999999999999,Anaheim
736737,57.379999999999995,51.980000000000004,62.96,Anaheim
736738,57.74,50.0,66.02,Anaheim
736739,61.88,55.040000000000006,69.98,Anaheim
736740,61.7,51.08,73.94,Anaheim
736741,63.68000000000001,48.92,75.92,Anaheim
736742,60.980000000000004,48.92,75.02,Anaheim
736743,57.74,46.94,69.08000000000001,Anaheim
736744,53.96,48.92,59.0,Anaheim
736745,49.82,37.04,60.980000000000004,Anaheim
736746,51.620000000000005,44.06,60.08,Anaheim
736747,52.16,42.980000000000004,62.06,Anaheim
736748,51.620000000000005,42.980000000000004,60.980000000000004,Anaheim
736749,50.540000000000006,37.04,64.03999999999999,Anaheim
736750,55.22,42.08,71.06,Anaheim
736751,54.32,42.980000000000004,68.0,Anaheim
736752,50.540000000000006,44.96,55.94,Anaheim
736753,51.26,41.0,60.980000000000004,Anaheim
736754,53.96,44.96,62.96,Anaheim
736755,54.5,50.0,60.08,Anaheim
736756,55.76,50.0,64.03999999999999,Anaheim
736757,52.879999999999995,41.0,64.94,Anaheim
736758,59.72,42.980000000000004,75.02,Anaheim
736759,64.94,48.92,78.98,Anaheim
736760,60.26,48.92,73.03999999999999,Anaheim
736761,60.620000000000005,48.92,73.94,Anaheim
736762,60.44,53.06,69.08000000000001,Anaheim
736763,59.18,57.92,62.06,Anaheim
736764,61.88,57.019999999999996,69.08000000000001,Anaheim
736765,63.14,57.92,71.06,Anaheim
736766,63.14,59.0,71.06,Anaheim
736767,60.8,55.040000000000006,66.02,Anaheim
736768,59.540000000000006,55.040000000000006,66.02,Anaheim
736769,56.120000000000005,50.0,62.06,Anaheim
736770,56.480000000000004,53.06,62.06,Anaheim
736771,55.22,46.04,62.96,Anaheim
736772,61.88,48.92,75.02,Anaheim
736773,63.31999999999999,55.040000000000006,75.02,Anaheim
736774,63.31999999999999,55.94,69.98,Anaheim
736775,62.24,57.92,64.03999999999999,Anaheim
736776,61.88,57.019999999999996,69.08000000000001,Anaheim
736777,58.28,53.06,64.03999999999999,Anaheim
736778,57.74,51.08,64.94,Anaheim
736779,58.46,46.94,69.98,Anaheim
736780,62.06,48.019999999999996,75.92,Anaheim
736781,62.78,50.0,75.92,Anaheim
736782,63.31999999999999,53.96,75.92,Anaheim
736783,63.86,51.980000000000004,80.06,Anaheim
736784,61.519999999999996,51.980000000000004,73.94,Anaheim
736785,60.08,57.019999999999996,68.0,Anaheim
736786,62.06,57.92,68.0,Anaheim
736787,63.31999999999999,57.92,71.96000000000001,Anaheim
736788,59.900000000000006,55.040000000000006,69.08000000000001,Anaheim
736789,61.16,57.92,68.0,Anaheim
736790,62.6,55.040000000000006,69.98,Anaheim
736791,64.03999999999999,59.0,73.03999999999999,Anaheim
736792,66.02,57.019999999999996,77.0,Anaheim
736793,73.4,55.040000000000006,96.08,Anaheim
736794,72.86,59.0,89.06,Anaheim
736795,66.74000000000001,60.08,77.0,Anaheim
736796,63.86,55.040000000000006,73.03999999999999,Anaheim
736797,65.84,50.0,82.94,Anaheim
736798,70.34,53.06,87.08000000000001,Anaheim
736799,64.75999999999999,53.96,78.08000000000001,Anaheim
736800,60.08,55.040000000000006,68.0,Anaheim
736801,59.72,48.019999999999996,73.94,Anaheim
736802,61.519999999999996,50.0,71.96000000000001,Anaheim
736803,57.56,51.980000000000004,66.02,Anaheim
736804,62.42,53.06,75.92,Anaheim
736805,68.53999999999999,53.96,87.98,Anaheim
736806,68.18,55.94,82.03999999999999,Anaheim
736807,64.75999999999999,57.92,77.0,Anaheim
736808,62.42,55.040000000000006,73.03999999999999,Anaheim
736809,64.03999999999999,55.94,77.0,Anaheim
736810,62.06,55.94,69.98,Anaheim
736811,62.42,57.019999999999996,69.98,Anaheim
736812,62.96,55.040000000000006,71.96000000000001,Anaheim
736813,63.14,57.019999999999996,71.06,Anaheim
736814,61.34,57.92,66.02,Anaheim
736815,58.46,55.040000000000006,60.980000000000004,Anaheim
736816,58.46,53.96,64.03999999999999,Anaheim
736817,62.96,50.0,78.08000000000001,Anaheim
736818,71.96000000000001,55.94,91.94,Anaheim
736819,73.94,59.0,93.92,Anaheim
736820,69.62,60.980000000000004,80.06,Anaheim
736821,65.48,55.94,77.0,Anaheim
736822,66.02,59.0,78.08000000000001,Anaheim
736823,67.28,60.08,77.0,Anaheim
736824,66.38,62.06,75.02,Anaheim
736825,62.6,60.08,66.02,Anaheim
736826,62.24,57.92,66.92,Anaheim
736827,64.03999999999999,60.08,71.96000000000001,Anaheim
736828,64.22,55.94,73.03999999999999,Anaheim
736829,63.68000000000001,55.94,71.96000000000001,Anaheim
736830,64.94,55.94,75.02,Anaheim
736831,64.4,57.019999999999996,71.96000000000001,Anaheim
736832,64.58000000000001,60.980000000000004,69.98,Anaheim
736833,64.4,60.08,69.98,Anaheim
736834,65.12,62.06,69.98,Anaheim
736835,62.96,60.08,66.02,Anaheim
736836,64.58000000000001,60.980000000000004,69.98,Anaheim
736837,65.12,60.980000000000004,71.96000000000001,Anaheim
736838,63.31999999999999,60.08,69.08000000000001,Anaheim
736839,65.48,60.08,73.94,Anaheim
736840,64.94,59.0,71.06,Anaheim
736841,65.84,60.08,75.02,Anaheim
736842,67.1,60.980000000000004,78.08000000000001,Anaheim
736843,65.84,62.06,75.02,Anaheim
736844,64.75999999999999,60.980000000000004,71.06,Anaheim
736845,67.1,62.96,75.02,Anaheim
736846,67.82,57.92,78.08000000000001,Anaheim
736847,70.7,59.0,80.06,Anaheim
736848,70.88,62.06,84.02,Anaheim
736849,67.28,62.06,75.92,Anaheim
736850,66.02,62.96,73.94,Anaheim
736851,67.64,62.06,78.08000000000001,Anaheim
736852,69.08000000000001,62.06,78.98,Anaheim
736853,72.32,60.980000000000004,84.02,Anaheim
736854,71.42,60.980000000000004,80.96000000000001,Anaheim
736855,71.78,64.03999999999999,82.03999999999999,Anaheim
736856,73.03999999999999,64.03999999999999,84.02,Anaheim
736857,71.6,64.03999999999999,82.94,Anaheim
736858,71.6,62.96,84.02,Anaheim
736859,72.32,62.96,93.02,Anaheim
736860,71.06,64.94,80.96000000000001,Anaheim
736861,66.38,64.03999999999999,69.98,Anaheim
736862,66.2,62.96,71.06,Anaheim
736863,67.82,60.08,77.0,Anaheim
736864,68.18,62.06,78.08000000000001,Anaheim
736865,68.53999999999999,62.06,78.98,Anaheim
736866,69.62,64.94,78.98,Anaheim
736867,71.96000000000001,66.02,84.02,Anaheim
736868,67.1,64.03999999999999,73.94,Anaheim
736869,68.18,64.03999999999999,75.92,Anaheim
736870,70.7,62.96,80.06,Anaheim
736871,71.78,62.96,82.94,Anaheim
736872,71.78,64.94,82.03999999999999,Anaheim
736873,69.25999999999999,64.94,78.08000000000001,Anaheim
736874,69.25999999999999,66.02,77.0,Anaheim
736875,69.80000000000001,64.94,78.08000000000001,Anaheim
736876,70.88,64.03999999999999,80.06,Anaheim
736877,72.14,66.02,82.94,Anaheim
736878,71.24000000000001,66.02,78.98,Anaheim
736879,73.03999999999999,66.02,82.94,Anaheim
736880,78.25999999999999,64.03999999999999,95.0,Anaheim
736881,89.96000000000001,68.0,114.98,Anaheim
736882,84.56,75.92,100.94,Anaheim
736883,83.84,77.0,96.08,Anaheim
736884,81.14,73.94,95.0,Anaheim
736885,78.44,73.03999999999999,87.98,Anaheim
736886,78.25999999999999,69.08000000000001,89.06,Anaheim
736887,78.08000000000001,71.96000000000001,89.06,Anaheim
736888,78.44,69.98,89.96000000000001,Anaheim
736889,78.44,69.98,89.96000000000001,Anaheim
736890,75.92,69.98,84.02,Anaheim
736891,76.1,69.98,86.0,Anaheim
736892,75.38,69.98,84.92,Anaheim
736893,75.02,71.06,86.0,Anaheim
736894,76.46000000000001,69.98,84.92,Anaheim
736895,75.92,69.98,84.02,Anaheim
736896,77.18,69.08000000000001,91.03999999999999,Anaheim
736897,79.34,69.08000000000001,93.92,Anaheim
736898,81.32,71.06,93.92,Anaheim
736899,80.78,71.96000000000001,93.02,Anaheim
736900,78.25999999999999,71.96000000000001,89.96000000000001,Anaheim
736901,76.28,69.98,84.02,Anaheim
736902,78.25999999999999,71.06,91.94,Anaheim
736903,75.92,71.06,82.94,Anaheim
736904,79.16,69.08000000000001,96.08,Anaheim
736905,82.22,73.03999999999999,93.92,Anaheim
736906,81.5,71.96000000000001,93.02,Anaheim
736907,82.22,73.03999999999999,95.0,Anaheim
736908,79.7,73.03999999999999,89.96000000000001,Anaheim
736909,79.7,71.06,89.06,Anaheim
736910,78.08000000000001,69.98,89.06,Anaheim
736911,78.98,69.08000000000001,91.94,Anaheim
736912,82.03999999999999,69.98,96.98,Anaheim
736913,81.86,71.96000000000001,96.08,Anaheim
736914,82.75999999999999,71.06,95.0,Anaheim
736915,83.48,73.03999999999999,100.03999999999999,Anaheim
736916,83.30000000000001,73.94,93.02,Anaheim
736917,81.68,75.02,91.94,Anaheim
736918,78.08000000000001,71.96000000000001,87.08000000000001,Anaheim
736919,76.82,69.98,87.08000000000001,Anaheim
736920,76.46000000000001,69.08000000000001,86.0,Anaheim
736921,76.1,69.98,84.92,Anaheim
736922,77.0,71.96000000000001,84.92,Anaheim
736923,78.62,73.03999999999999,86.0,Anaheim
736924,76.82,71.06,87.98,Anaheim
736925,76.82,71.06,86.0,Anaheim
736926,75.92,71.06,86.0,Anaheim
736927,76.64,71.96000000000001,84.92,Anaheim
736928,77.36,71.06,86.0,Anaheim
736929,76.82,71.06,86.0,Anaheim
736930,74.48,69.98,82.94,Anaheim
736931,74.30000000000001,69.08000000000001,82.94,Anaheim
736932,74.30000000000001,69.08000000000001,82.94,Anaheim
736933,73.22,66.92,80.96000000000001,Anaheim
736934,73.75999999999999,66.02,82.94,Anaheim
736935,76.1,66.02,87.98,Anaheim
736936,75.56,64.03999999999999,87.98,Anaheim
736937,73.58000000000001,66.02,82.94,Anaheim
736938,72.68,69.08000000000001,80.06,Anaheim
736939,72.14,68.0,80.06,Anaheim
736940,73.4,69.08000000000001,82.03999999999999,Anaheim
736941,73.4,69.98,80.06,Anaheim
736942,73.75999999999999,69.08000000000001,82.94,Anaheim
736943,72.14,66.02,82.94,Anaheim
736944,73.4,64.94,84.02,Anaheim
736945,75.56,64.94,87.98,Anaheim
736946,73.58000000000001,64.94,87.98,Anaheim
736947,72.86,66.92,84.02,Anaheim
736948,71.42,66.92,78.98,Anaheim
736949,72.68,66.92,82.03999999999999,Anaheim
736950,74.84,62.96,89.96000000000001,Anaheim
736951,77.18,62.96,96.98,Anaheim
736952,75.74000000000001,66.92,87.98,Anaheim
736953,74.48,64.03999999999999,87.08000000000001,Anaheim
736954,74.12,62.06,89.06,Anaheim
736955,71.96000000000001,60.980000000000004,84.02,Anaheim
736956,70.88,60.980000000000004,82.03999999999999,Anaheim
736957,71.06,66.02,80.06,Anaheim
736958,72.68,64.94,82.94,Anaheim
736959,74.12,64.94,89.96000000000001,Anaheim
736960,72.68,66.92,82.94,Anaheim
736961,69.98,66.02,78.08000000000001,Anaheim
736962,69.62,66.02,75.92,Anaheim
736963,70.52,62.96,80.96000000000001,Anaheim
736964,72.5,64.03999999999999,82.94,Anaheim
736965,68.0,64.4,74.48,Anaheim
736966,68.53999999999999,62.42,75.02,Anaheim
736967,69.08000000000001,58.64,80.96000000000001,Anaheim
736968,76.1,63.86,92.48,Anaheim
736969,71.42,66.02,78.98,Anaheim
736970,69.98,65.84,75.92,Anaheim
736971,69.08000000000001,61.519999999999996,77.18,Anaheim
736972,68.53999999999999,63.31999999999999,75.38,Anaheim
736973,69.44,64.94,75.02,Anaheim
736974,69.44,62.96,77.0,Anaheim
736975,69.08000000000001,64.94,77.0,Anaheim
736976,68.72,62.06,75.92,Anaheim
736977,67.64,60.980000000000004,75.02,Anaheim
736978,67.28,59.0,77.0,Anaheim
736979,68.72,57.92,84.02,Anaheim
736980,64.75999999999999,62.96,68.0,Anaheim
736981,66.56,60.980000000000004,73.94,Anaheim
736982,69.62,57.92,82.03999999999999,Anaheim
736983,67.46000000000001,50.0,84.92,Anaheim
736984,68.36,55.040000000000006,84.02,Anaheim
736985,70.34,53.96,89.06,Anaheim
736986,73.58000000000001,57.019999999999996,91.94,Anaheim
736987,74.66,59.0,91.94,Anaheim
736988,69.08000000000001,59.0,80.96000000000001,Anaheim
736989,68.36,62.96,75.92,Anaheim
736990,68.36,60.980000000000004,80.06,Anaheim
736991,68.36,60.980000000000004,78.08000000000001,Anaheim
736992,69.08000000000001,64.94,78.98,Anaheim
736993,70.52,59.0,84.92,Anaheim
736994,69.08000000000001,57.92,84.92,Anaheim
736995,65.48,57.92,75.92,Anaheim
736996,65.30000000000001,59.0,75.02,Anaheim
736997,67.46000000000001,62.06,77.0,Anaheim
736998,68.18,57.019999999999996,84.02,Anaheim
736999,68.36,55.040000000000006,87.08000000000001,Anaheim
737000,72.14,57.92,91.03999999999999,Anaheim
737001,69.80000000000001,55.94,86.0,Anaheim
737002,68.18,57.92,82.94,Anaheim
737003,66.02,60.980000000000004,75.92,Anaheim
737004,67.1,62.06,75.92,Anaheim
737005,65.66,59.0,73.03999999999999,Anaheim
737006,66.92,59.0,77.0,Anaheim
737007,72.5,62.96,82.03999999999999,Anaheim
737008,63.14,50.0,78.98,Anaheim
737009,62.24,48.92,80.96000000000001,Anaheim
737010,64.75999999999999,48.92,80.96000000000001,Anaheim
737011,68.9,57.92,78.98,Anaheim
737012,70.52,59.0,82.94,Anaheim
737013,64.94,50.0,82.03999999999999,Anaheim
737014,62.6,51.08,77.0,Anaheim
737015,61.88,51.980000000000004,73.03999999999999,Anaheim
737016,62.96,53.96,75.92,Anaheim
737017,60.980000000000004,51.08,71.96000000000001,Anaheim
737018,60.620000000000005,48.92,73.03999999999999,Anaheim
737019,61.88,53.06,71.06,Anaheim
737020,62.24,57.019999999999996,69.08000000000001,Anaheim
737021,62.06,55.94,69.98,Anaheim
737022,62.06,55.94,69.98,Anaheim
737023,63.31999999999999,53.96,77.0,Anaheim
737024,64.58000000000001,51.980000000000004,80.96000000000001,Anaheim
737025,61.7,50.0,75.02,Anaheim
737026,61.34,53.06,69.08000000000001,Anaheim
737027,59.36,55.040000000000006,64.94,Anaheim
737028,59.36,53.06,66.92,Anaheim
737029,56.480000000000004,48.019999999999996,66.02,Anaheim
737030,55.400000000000006,46.94,66.92,Anaheim
737031,56.84,48.019999999999996,68.0,Anaheim
737032,59.72,48.019999999999996,71.96000000000001,Anaheim
737033,54.32,50.0,59.0,Anaheim
737034,55.94,53.96,57.92,Anaheim
737035,60.08,50.0,71.96000000000001,Anaheim
737036,58.1,46.94,73.03999999999999,Anaheim
737037,59.36,48.019999999999996,75.02,Anaheim
737038,58.46,51.08,66.92,Anaheim
737039,59.18,51.980000000000004,71.06,Anaheim
737040,57.2,50.0,66.02,Anaheim
737041,60.26,46.94,80.06,Anaheim
737042,58.46,50.0,68.0,Anaheim
737043,58.1,44.96,73.94,Anaheim
737044,56.3,44.06,69.98,Anaheim
737045,60.08,55.040000000000006,66.92,Anaheim
737046,60.620000000000005,53.96,69.08000000000001,Anaheim
737047,59.72,48.92,75.92,Anaheim
737048,59.0,46.04,75.92,Anaheim
737049,59.72,53.96,69.98,Anaheim
737050,57.2,48.019999999999996,69.98,Anaheim
737051,56.480000000000004,51.08,66.92,Anaheim
737052,58.28,53.06,64.94,Anaheim
737053,59.72,50.0,66.92,Anaheim
737054,54.68,44.96,66.02,Anaheim
737055,55.58,50.0,64.03999999999999,Anaheim
737056,51.8,41.0,62.06,Anaheim
737057,49.64,35.96,64.03999999999999,Anaheim
737058,51.8,37.94,64.03999999999999,Anaheim
737059,55.400000000000006,48.019999999999996,62.96,Anaheim
737060,53.06,44.96,60.980000000000004,Anaheim
737061,50.72,37.94,64.94,Anaheim
737062,51.8,39.019999999999996,66.92,Anaheim
737063,51.26,39.019999999999996,64.03999999999999,Anaheim
737064,53.42,48.92,59.0,Anaheim
737065,54.14,46.94,60.980000000000004,Anaheim
737066,55.94,51.08,62.06,Anaheim
737067,58.82,46.94,73.03999999999999,Anaheim
737068,56.3,46.04,68.0,Anaheim
737069,56.3,48.92,66.02,Anaheim
737070,56.3,53.06,62.96,Anaheim
737071,54.86,48.019999999999996,60.980000000000004,Anaheim
737072,53.96,46.04,60.980000000000004,Anaheim
737073,54.86,51.980000000000004,60.08,Anaheim
737074,55.22,53.06,60.980000000000004,Anaheim
737075,58.46,53.96,60.980000000000004,Anaheim
737076,60.8,55.94,62.96,Anaheim
737077,59.18,53.96,64.94,Anaheim
737078,61.7,46.94,78.98,Anaheim
737079,60.620000000000005,50.0,75.02,Anaheim
737080,57.92,50.0,64.03999999999999,Anaheim
737081,54.86,41.0,69.08000000000001,Anaheim
737082,55.040000000000006,42.08,69.08000000000001,Anaheim
737083,59.0,42.980000000000004,78.98,Anaheim
737084,63.14,48.019999999999996,78.08000000000001,Anaheim
737085,66.56,53.96,80.96000000000001,Anaheim
737086,60.8,48.92,75.92,Anaheim
737087,59.540000000000006,48.019999999999996,75.02,Anaheim
737088,60.620000000000005,53.96,68.0,Anaheim
737089,59.540000000000006,53.96,66.92,Anaheim
737090,56.66,51.08,60.980000000000004,Anaheim
737091,56.480000000000004,48.92,64.03999999999999,Anaheim
737092,56.3,53.06,62.06,Anaheim
737093,54.32,50.0,59.0,Anaheim
737094,55.22,51.980000000000004,60.08,Anaheim
737095,51.44,46.94,57.019999999999996,Anaheim
737096,48.379999999999995,37.04,57.92,Anaheim
737097,50.18,39.019999999999996,62.96,Anaheim
737098,51.44,39.92,62.96,Anaheim
737099,52.519999999999996,46.04,60.980000000000004,Anaheim
737100,50.540000000000006,44.06,57.019999999999996,Anaheim
737101,48.92,37.04,62.06,Anaheim
737102,53.96,37.94,69.98,Anaheim
737103,55.22,51.980000000000004,62.06,Anaheim
737104,58.46,53.06,62.06,Anaheim
737105,54.5,48.92,60.980000000000004,Anaheim
737106,54.14,44.06,62.06,Anaheim
737107,50.900000000000006,42.08,57.92,Anaheim
737108,48.019999999999996,37.94,60.08,Anaheim
737109,47.84,35.96,59.0,Anaheim
737110,49.1,39.92,57.019999999999996,Anaheim
737111,47.84,41.0,57.92,Anaheim
737112,48.92,37.04,60.08,Anaheim
737113,51.980000000000004,39.92,62.96,Anaheim
737114,54.68,42.980000000000004,69.08000000000001,Anaheim
737115,55.76,46.94,66.92,Anaheim
737116,55.22,46.04,66.02,Anaheim
737117,58.1,50.0,64.94,Anaheim
737118,60.980000000000004,55.94,68.0,Anaheim
737119,60.980000000000004,57.92,66.92,Anaheim
737120,59.0,55.94,62.06,Anaheim
737121,59.18,57.019999999999996,62.96,Anaheim
737122,57.56,51.980000000000004,64.03999999999999,Anaheim
737123,57.379999999999995,46.94,66.02,Anaheim
737124,58.82,55.94,62.06,Anaheim
737125,57.56,51.980000000000004,62.96,Anaheim
737126,54.5,46.94,60.980000000000004,Anaheim
737127,54.14,48.92,60.980000000000004,Anaheim
737128,53.6,46.94,60.980000000000004,Anaheim
737129,56.480000000000004,46.94,66.92,Anaheim
737130,59.0,53.06,69.08000000000001,Anaheim
737131,57.56,51.980000000000004,66.02,Anaheim
737132,62.24,50.0,73.03999999999999,Anaheim
737133,63.31999999999999,48.019999999999996,77.0,Anaheim
737134,66.2,48.92,82.03999999999999,Anaheim
737135,68.0,51.08,86.0,Anaheim
737136,63.68000000000001,53.06,75.02,Anaheim
737137,59.540000000000006,53.06,66.92,Anaheim
737138,60.26,55.040000000000006,64.94,Anaheim
737139,55.400000000000006,51.980000000000004,60.08,Anaheim
737140,57.2,48.92,66.02,Anaheim
737141,59.36,53.96,66.92,Anaheim
737142,61.7,53.06,69.98,Anaheim
737143,62.06,50.0,77.0,Anaheim
737144,61.16,50.0,73.03999999999999,Anaheim
737145,62.42,55.040000000000006,71.06,Anaheim
737146,62.42,55.94,69.98,Anaheim
737147,61.34,51.08,73.03999999999999,Anaheim
737148,66.02,51.08,82.03999999999999,Anaheim
737149,68.53999999999999,51.980000000000004,84.92,Anaheim
737150,70.34,60.08,82.94,Anaheim
737151,62.78,57.019999999999996,69.08000000000001,Anaheim
737152,61.34,57.019999999999996,66.92,Anaheim
737153,61.16,57.019999999999996,66.92,Anaheim
737154,62.06,57.019999999999996,69.08000000000001,Anaheim
737155,62.96,57.92,69.98,Anaheim
737156,67.64,55.94,82.03999999999999,Anaheim
737157,71.96000000000001,59.0,87.98,Anaheim
737158,69.08000000000001,60.980000000000004,78.98,Anaheim
737159,68.0,60.980000000000004,77.0,Anaheim
737160,62.24,51.980000000000004,73.03999999999999,Anaheim
737161,63.5,53.96,75.02,Anaheim
737162,66.2,53.06,80.06,Anaheim
737163,65.12,55.94,77.0,Anaheim
737164,59.0,53.06,66.92,Anaheim
737165,60.8,57.019999999999996,68.0,Anaheim
737166,63.86,53.06,80.06,Anaheim
737167,69.08000000000001,55.040000000000006,86.0,Anaheim
737168,63.86,57.019999999999996,75.02,Anaheim
737169,60.620000000000005,57.92,68.0,Anaheim
737170,62.06,55.94,69.08000000000001,Anaheim
737171,62.96,53.96,75.02,Anaheim
737172,65.12,57.019999999999996,75.02,Anaheim
737173,65.48,59.0,75.92,Anaheim
737174,65.48,59.0,75.92,Anaheim
737175,63.5,59.0,71.96000000000001,Anaheim
737176,62.96,60.08,71.06,Anaheim
737177,63.14,59.0,71.96000000000001,Anaheim
737178,61.34,57.019999999999996,66.02,Anaheim
737179,61.88,57.92,66.92,Anaheim
737180,62.42,51.980000000000004,71.96000000000001,Anaheim
737181,63.31999999999999,55.040000000000006,73.94,Anaheim
737182,64.4,57.92,73.03999999999999,Anaheim
737183,64.75999999999999,60.08,73.03999999999999,Anaheim
737184,64.03999999999999,60.08,71.96000000000001,Anaheim
737185,64.03999999999999,59.0,69.98,Anaheim
737186,62.78,59.0,68.0,Anaheim
737187,62.6,60.08,66.02,Anaheim
737188,62.78,60.08,66.92,Anaheim
737189,62.96,60.08,68.0,Anaheim
737190,66.74000000000001,57.019999999999996,77.0,Anaheim
737191,65.66,59.0,73.94,Anaheim
737192,65.30000000000001,62.06,71.96000000000001,Anaheim
737193,66.74000000000001,62.96,73.94,Anaheim
737194,64.58000000000001,62.06,69.08000000000001,Anaheim
737195,63.31999999999999,60.08,69.08000000000001,Anaheim
737196,63.14,53.96,71.96000000000001,Anaheim
737197,63.31999999999999,53.96,73.03999999999999,Anaheim
737198,59.900000000000006,55.040000000000006,68.0,Anaheim
737199,63.31999999999999,55.94,71.06,Anaheim
737200,62.42,57.92,69.08000000000001,Anaheim
737201,60.08,55.040000000000006,69.98,Anaheim
737202,60.26,55.040000000000006,64.94,Anaheim
737203,62.96,51.980000000000004,73.94,Anaheim
737204,62.24,55.040000000000006,69.98,Anaheim
737205,59.0,55.94,60.980000000000004,Anaheim
737206,59.72,48.92,68.0,Anaheim
737207,62.6,51.980000000000004,71.06,Anaheim
737208,65.48,55.94,73.94,Anaheim
737209,64.94,59.0,75.02,Anaheim
737210,64.22,60.08,71.06,Anaheim
737211,63.5,60.980000000000004,68.0,Anaheim
737212,63.5,60.980000000000004,66.92,Anaheim
737213,65.84,62.06,73.94,Anaheim
737214,65.12,62.06,71.96000000000001,Anaheim
737215,66.2,62.96,73.94,Anaheim
737216,67.46000000000001,62.06,78.08000000000001,Anaheim
737217,66.56,62.96,73.94,Anaheim
737218,68.0,62.06,80.06,Anaheim
737219,72.14,62.06,89.06,Anaheim
737220,77.36,62.96,98.96000000000001,Anaheim
737221,74.66,64.94,87.08000000000001,Anaheim
737222,72.14,66.02,82.03999999999999,Anaheim
737223,67.28,64.03999999999999,75.02,Anaheim
737224,66.74000000000001,62.96,73.03999999999999,Anaheim
737225,68.18,64.03999999999999,75.92,Anaheim
737226,68.53999999999999,64.94,75.02,Anaheim
737227,66.56,62.96,71.06,Anaheim
737228,66.2,62.96,71.96000000000001,Anaheim
737229,69.62,64.03999999999999,78.98,Anaheim
737230,66.92,64.94,71.06,Anaheim
737231,66.38,60.980000000000004,71.96000000000001,Anaheim
737232,69.08000000000001,62.96,78.98,Anaheim
737233,69.44,62.06,80.96000000000001,Anaheim
737234,67.46000000000001,64.03999999999999,75.92,Anaheim
737235,65.48,62.06,69.08000000000001,Anaheim
737236,68.18,64.03999999999999,75.92,Anaheim
737237,70.34,64.03999999999999,78.98,Anaheim
737238,70.88,64.03999999999999,80.06,Anaheim
737239,72.5,62.06,84.02,Anaheim
737240,75.2,64.03999999999999,87.08000000000001,Anaheim
737241,73.75999999999999,64.03999999999999,82.94,Anaheim
737242,71.6,64.03999999999999,80.96000000000001,Anaheim
737243,70.34,64.94,77.0,Anaheim
737244,71.06,64.94,78.98,Anaheim
737245,70.7,64.94,78.98,Anaheim
737246,69.44,64.94,78.08000000000001,Anaheim
737247,68.18,64.94,75.92,Anaheim
737248,68.53999999999999,64.03999999999999,75.92,Anaheim
737249,72.5,66.92,82.94,Anaheim
737250,72.68,64.03999999999999,82.03999999999999,Anaheim
737251,73.22,64.03999999999999,84.02,Anaheim
737252,73.75999999999999,64.94,82.94,Anaheim
737253,71.24000000000001,64.94,80.96000000000001,Anaheim
737254,73.94,66.92,84.02,Anaheim
737255,73.58000000000001,64.94,84.92,Anaheim
737256,71.6,64.03999999999999,82.03999999999999,Anaheim
737257,70.88,66.02,78.08000000000001,Anaheim
737258,71.96000000000001,66.02,80.96000000000001,Anaheim
737259,70.52,64.94,78.08000000000001,Anaheim
737260,72.14,66.02,82.03999999999999,Anaheim
737261,73.58000000000001,64.03999999999999,87.98,Anaheim
737262,73.94,64.94,86.0,Anaheim
737263,81.68,71.96000000000001,98.06,Anaheim
737264,81.5,71.96000000000001,96.08,Anaheim
737265,81.5,73.03999999999999,95.0,Anaheim
737266,80.06,71.06,91.94,Anaheim
737267,79.7,69.98,89.96000000000001,Anaheim
